From	To
THOC6_HUMAN	THOC6
LIPB1_HUMAN	PPFIBP1
BPHL_HUMAN	BPHL
CHD1L_HUMAN	CHD1L
FCSD1_HUMAN	FCHSD1
CCD25_HUMAN	CCDC25
LDHD_HUMAN	LDHD
STING_HUMAN	STING1
AROS_HUMAN	RPS19BP1
RLGPB_HUMAN	RALGAPB
TMM17_HUMAN	TMEM17
LSR_HUMAN	LSR
CARM1_HUMAN	CARM1
COMD2_HUMAN	COMMD2
HOGA1_HUMAN	HOGA1
DYR2_HUMAN	DHFR2
DRC11_HUMAN	IQCA1
ANKL2_HUMAN	ANKLE2
DDX42_HUMAN	DDX42
FRAS1_HUMAN	FRAS1
SPAS2_HUMAN	SPATS2
CACL1_HUMAN	CACUL1
NDUAB_HUMAN	NDUFA11
DAAF5_HUMAN	DNAAF5
PTH_HUMAN	PTRH1
STX12_HUMAN	STX12
ECHD2_HUMAN	ECHDC2
ERO1B_HUMAN	ERO1B
DOPP1_HUMAN	DOLPP1
P66A_HUMAN	GATAD2A
GPSM1_HUMAN	GPSM1
RFIP4_HUMAN	RAB11FIP4
RAB43_HUMAN	RAB43
C2CD5_HUMAN	C2CD5
HPS6_HUMAN	HPS6
HORN_HUMAN	HRNR
I2BP1_HUMAN	IRF2BP1
KCC1D_HUMAN	CAMK1D
RB6I2_HUMAN	ERC1
H2A2B_HUMAN	H2AC21
RIOX2_HUMAN	RIOX2
RBM45_HUMAN	RBM45
ZDH13_HUMAN	ZDHHC13
CRLF3_HUMAN	CRLF3
TPPC5_HUMAN	TRAPPC5
ARMC8_HUMAN	ARMC8
ABC3F_HUMAN	APOBEC3F
PLD3_HUMAN	PLD3
HID1_HUMAN	HID1
ANKY2_HUMAN	ANKMY2
VRK3_HUMAN	VRK3
NUDC3_HUMAN	NUDCD3
FOXP4_HUMAN	FOXP4
MMAA_HUMAN	MMAA
NOSTN_HUMAN	NOSTRIN
CCD50_HUMAN	CCDC50
FABD_HUMAN	MCAT
KSR1_HUMAN	KSR1
NNRD_HUMAN	NAXD
SPA12_HUMAN	SERPINA12
WDR75_HUMAN	WDR75
MFN1_HUMAN	MFN1
CTL2_HUMAN	SLC44A2
WDFY1_HUMAN	WDFY1
TEX2_HUMAN	TEX2
NXP20_HUMAN	FAM114A1
GCC2_HUMAN	GCC2
BRSK2_HUMAN	BRSK2
Z3H7A_HUMAN	ZC3H7A
PHF6_HUMAN	PHF6
LMTK2_HUMAN	LMTK2
ZNT8_HUMAN	SLC30A8
UBR1_HUMAN	UBR1
RHG12_HUMAN	ARHGAP12
CHERP_HUMAN	CHERP
ANKH1_HUMAN	ANKHD1
SUGP1_HUMAN	SUGP1
SUGP2_HUMAN	SUGP2
UEVLD_HUMAN	UEVLD
CD302_HUMAN	CD302
CCAR1_HUMAN	CCAR1
DJC10_HUMAN	DNAJC10
NELFD_HUMAN	NELFCD
MIRO2_HUMAN	RHOT2
MIRO1_HUMAN	RHOT1
SIR2_HUMAN	SIRT2
BAP18_HUMAN	BAP18
RM41_HUMAN	MRPL41
PARP9_HUMAN	PARP9
RB12B_HUMAN	RBM12B
PLPL6_HUMAN	PNPLA6
DDX60_HUMAN	DDX60
IFT20_HUMAN	IFT20
MILK2_HUMAN	MICALL2
DHX37_HUMAN	DHX37
AMOL1_HUMAN	AMOTL1
RAVR1_HUMAN	RAVER1
SPB1_HUMAN	FTSJ3
TM192_HUMAN	TMEM192
SRRM1_HUMAN	SRRM1
SMAP1_HUMAN	SMAP1
DI3L2_HUMAN	DIS3L2
SUV3_HUMAN	SUPV3L1
ERF3B_HUMAN	GSPT2
EXOC8_HUMAN	EXOC8
SYTL1_HUMAN	SYTL1
P20D2_HUMAN	PM20D2
K2013_HUMAN	KIAA2013
PHAR4_HUMAN	PHACTR4
RASEF_HUMAN	RASEF
TRM2A_HUMAN	TRMT2A
ELMD2_HUMAN	ELMOD2
A16A1_HUMAN	ALDH16A1
K319L_HUMAN	KIAA0319L
XRN1_HUMAN	XRN1
ABI1_HUMAN	ABI1
SELH_HUMAN	SELENOH
CKLF4_HUMAN	CMTM4
VKORL_HUMAN	VKORC1L1
FCSK_HUMAN	FCSK
CLYBL_HUMAN	CLYBL
SPART_HUMAN	SPART
RPTOR_HUMAN	RPTOR
F177A_HUMAN	FAM177A1
CNTRB_HUMAN	CNTROB
CCAR2_HUMAN	CCAR2
NDUF2_HUMAN	NDUFAF2
CD033_HUMAN	C4orf33
VPS52_HUMAN	VPS52
NUP93_HUMAN	NUP93
CMTR1_HUMAN	CMTR1
LRC47_HUMAN	LRRC47
K2C78_HUMAN	KRT78
S39AB_HUMAN	SLC39A11
ARG28_HUMAN	ARHGEF28
INT1_HUMAN	INTS1
H2B3B_HUMAN	H2BU1
ARM10_HUMAN	ARMC10
GHDC_HUMAN	GHDC
SYS1_HUMAN	SYS1
ABD12_HUMAN	ABHD12
CJ111_HUMAN	RPP38-DT
GPD1L_HUMAN	GPD1L
LAT4_HUMAN	SLC43A2
RHG18_HUMAN	ARHGAP18
VW5B2_HUMAN	VWA5B2
ASCC3_HUMAN	ASCC3
MTURN_HUMAN	MTURN
MILK1_HUMAN	MICALL1
PPM1K_HUMAN	PPM1K
VPS8_HUMAN	VPS8
PALS1_HUMAN	PALS1
STAG2_HUMAN	STAG2
SYNPO_HUMAN	SYNPO
S2545_HUMAN	SLC25A45
PNKD_HUMAN	PNKD
GALT4_HUMAN	GALNT4
MINK1_HUMAN	MINK1
TOM5_HUMAN	TOMM5
MESH1_HUMAN	HDDC3
PTGR3_HUMAN	PTGR3
MIA40_HUMAN	CHCHD4
CBR4_HUMAN	CBR4
EMC5_HUMAN	MMGT1
EFC4A_HUMAN	CRACR2B
TM199_HUMAN	TMEM199
OXR1_HUMAN	OXR1
TT39C_HUMAN	TTC39C
ZGPAT_HUMAN	ZGPAT
SRBD1_HUMAN	SRBD1
NKAP_HUMAN	NKAP
SIM20_HUMAN	SMIM20
MACOI_HUMAN	MACO1
LRA25_HUMAN	FAM89B
ARRD1_HUMAN	ARRDC1
MINY1_HUMAN	MINDY1
CISD2_HUMAN	CISD2
RP25L_HUMAN	RPP25L
ATPF2_HUMAN	ATPAF2
TTC9C_HUMAN	TTC9C
JAGN1_HUMAN	JAGN1
RM50_HUMAN	MRPL50
IF4E3_HUMAN	EIF4E3
CPSF7_HUMAN	CPSF7
ARFG2_HUMAN	ARFGAP2
KTAP2_HUMAN	KRTCAP2
OTU6B_HUMAN	OTUD6B
EFNMT_HUMAN	METTL13
AR6P6_HUMAN	ARL6IP6
ARFG1_HUMAN	ARFGAP1
S66A3_HUMAN	SLC66A3
EMC1_HUMAN	EMC1
PAF1_HUMAN	PAF1
CCYL1_HUMAN	CCNYL1
ANR44_HUMAN	ANKRD44
DDX51_HUMAN	DDX51
F241A_HUMAN	FAM241A
ENAH_HUMAN	ENAH
RM43_HUMAN	MRPL43
CL029_HUMAN	C12orf29
TM102_HUMAN	TMEM102
ASCC1_HUMAN	ASCC1
LRC57_HUMAN	LRRC57
EIF1A_HUMAN	EIF1AD
SR1IP_HUMAN	SREK1IP1
SCAI_HUMAN	SCAI
KRI1_HUMAN	KRI1
TAC2N_HUMAN	TC2N
PR38A_HUMAN	PRPF38A
MLKL_HUMAN	MLKL
AT11C_HUMAN	ATP11C
AFG2H_HUMAN	SPATA5
NHLC2_HUMAN	NHLRC2
AVL9_HUMAN	AVL9
S43A3_HUMAN	SLC43A3
GOLM1_HUMAN	GOLM1
GT251_HUMAN	COLGALT1
SUMF2_HUMAN	SUMF2
SIDT2_HUMAN	SIDT2
PGLT1_HUMAN	POGLUT1
PCYXL_HUMAN	PCYOX1L
TM87A_HUMAN	TMEM87A
RDH13_HUMAN	RDH13
TTC13_HUMAN	TTC13
DHB11_HUMAN	HSD17B11
TXND5_HUMAN	TXNDC5
ATAD1_HUMAN	ATAD1
SCPDL_HUMAN	SCCPDH
PAIRB_HUMAN	SERBP1
LEMD2_HUMAN	LEMD2
NECP1_HUMAN	NECAP1
FA98A_HUMAN	FAM98A
CHSTE_HUMAN	CHST14
SPRY3_HUMAN	SPRYD3
PDPR_HUMAN	PDPR
NNRE_HUMAN	NAXE
GLT11_HUMAN	GALNT11
RN214_HUMAN	RNF214
LS14A_HUMAN	LSM14A
CCNY_HUMAN	CCNY
MROH1_HUMAN	MROH1
PEPL1_HUMAN	NPEPL1
EHBP1_HUMAN	EHBP1
RB15B_HUMAN	RBM15B
CNNM3_HUMAN	CNNM3
CPEB3_HUMAN	CPEB3
CHDH_HUMAN	CHDH
ABCF1_HUMAN	ABCF1
MCU_HUMAN	MCU
PK3C3_HUMAN	PIK3C3
SRFB1_HUMAN	SRFBP1
NGDN_HUMAN	NGDN
PDZD8_HUMAN	PDZD8
LFNG_HUMAN	LFNG
DP13B_HUMAN	APPL2
ZNT7_HUMAN	SLC30A7
PPHLN_HUMAN	PPHLN1
FBX22_HUMAN	FBXO22
PCAT1_HUMAN	LPCAT1
FAD1_HUMAN	FLAD1
NUP43_HUMAN	NUP43
NUP35_HUMAN	NUP35
REPS2_HUMAN	REPS2
B3GN7_HUMAN	B3GNT7
NBEA_HUMAN	NBEA
TOIP2_HUMAN	TOR1AIP2
STEA2_HUMAN	STEAP2
TSTD1_HUMAN	TSTD1
ABHDB_HUMAN	ABHD11
NEUA_HUMAN	CMAS
STXB6_HUMAN	STXBP6
CADM4_HUMAN	CADM4
TSN14_HUMAN	TSPAN14
OR1M1_HUMAN	OR1M1
SVIP_HUMAN	SVIP
ZNRF2_HUMAN	ZNRF2
ATLA2_HUMAN	ATL2
TRY6_HUMAN	PRSS3P2
DDX55_HUMAN	DDX55
NEDD1_HUMAN	NEDD1
MCFD2_HUMAN	MCFD2
THOC2_HUMAN	THOC2
WDR36_HUMAN	WDR36
COQ8A_HUMAN	COQ8A
RP9_HUMAN	RP9
OCC1_HUMAN	OCC1
SNIP1_HUMAN	SNIP1
G45IP_HUMAN	GADD45GIP1
WDR48_HUMAN	WDR48
LQK1_HUMAN	FLVCR1-DT
EXOC6_HUMAN	EXOC6
MPLKI_HUMAN	MPLKIP
SMRC2_HUMAN	SMARCC2
NPL4_HUMAN	NPLOC4
SPT20_HUMAN	SPATA20
GDAP1_HUMAN	GDAP1
NUBPL_HUMAN	NUBPL
S35B2_HUMAN	SLC35B2
PUM2_HUMAN	PUM2
TIP_HUMAN	ITFG1
GOGA5_HUMAN	GOLGA5
UBA3_HUMAN	UBA3
ZSC18_HUMAN	ZSCAN18
PXL2B_HUMAN	PRXL2B
TM254_HUMAN	TMEM254
F174A_HUMAN	FAM174A
KISHA_HUMAN	TMEM167A
PI42C_HUMAN	PIP4K2C
TBC15_HUMAN	TBC1D15
RDH11_HUMAN	RDH11
TM163_HUMAN	TMEM163
RM30_HUMAN	MRPL30
CR032_HUMAN	C18orf32
NT5C_HUMAN	NT5C
DEN10_HUMAN	DENND10
P4K2B_HUMAN	PI4K2B
STT3B_HUMAN	STT3B
PNPT1_HUMAN	PNPT1
HM13_HUMAN	HM13
AGR3_HUMAN	AGR3
NEK9_HUMAN	NEK9
SFXN5_HUMAN	SFXN5
ALAT2_HUMAN	GPT2
PKHO2_HUMAN	PLEKHO2
DTX3L_HUMAN	DTX3L
DDX54_HUMAN	DDX54
BL1S5_HUMAN	BLOC1S5
BRX1_HUMAN	BRIX1
RNH2C_HUMAN	RNASEH2C
NEK7_HUMAN	NEK7
MICA1_HUMAN	MICAL1
ELP5_HUMAN	ELP5
SSH3_HUMAN	SSH3
DTD1_HUMAN	DTD1
DCA11_HUMAN	DCAF11
RHBL4_HUMAN	RHBDD1
UTP15_HUMAN	UTP15
PO210_HUMAN	NUP210
GEMI5_HUMAN	GEMIN5
PIGO_HUMAN	PIGO
ARH40_HUMAN	ARHGEF40
PARD3_HUMAN	PARD3
IPO4_HUMAN	IPO4
PP4R1_HUMAN	PPP4R1
DLRB2_HUMAN	DYNLRB2
GIPC2_HUMAN	GIPC2
MOT10_HUMAN	SLC16A10
NOC3L_HUMAN	NOC3L
COG1_HUMAN	COG1
SCFD2_HUMAN	SCFD2
SMAP2_HUMAN	SMAP2
ZC3HF_HUMAN	ZC3H15
PPIL4_HUMAN	PPIL4
TB22A_HUMAN	TBC1D22A
RAB2B_HUMAN	RAB2B
IASPP_HUMAN	PPP1R13L
TGFA1_HUMAN	TGFBRAP1
TM263_HUMAN	TMEM263
PTPM1_HUMAN	PTPMT1
NU133_HUMAN	NUP133
PDC6I_HUMAN	PDCD6IP
UBTD2_HUMAN	UBTD2
FBLI1_HUMAN	FBLIM1
BRK1_HUMAN	BRK1
S38A5_HUMAN	SLC38A5
CHMP7_HUMAN	CHMP7
THEM6_HUMAN	THEM6
NAT14_HUMAN	NAT14
SFT2A_HUMAN	SFT2D1
TRI41_HUMAN	TRIM41
DCAKD_HUMAN	DCAKD
NUDC2_HUMAN	NUDCD2
SNR27_HUMAN	SNRNP27
STAG1_HUMAN	STAG1
SCFD1_HUMAN	SCFD1
CANT1_HUMAN	CANT1
TPC12_HUMAN	TRAPPC12
POF1B_HUMAN	POF1B
HNRLL_HUMAN	HNRNPLL
CD003_HUMAN	C4orf3
UBCP1_HUMAN	UBLCP1
PCNP_HUMAN	PCNP
SPRY4_HUMAN	SPRYD4
TMED6_HUMAN	TMED6
MAIP1_HUMAN	MAIP1
TRUB1_HUMAN	TRUB1
LMO7_HUMAN	LMO7
CTL1_HUMAN	SLC44A1
ATX2L_HUMAN	ATXN2L
CYGB_HUMAN	CYGB
GIMA1_HUMAN	GIMAP1
PHIP_HUMAN	PHIP
PRP31_HUMAN	PRPF31
NELFB_HUMAN	NELFB
RUFY2_HUMAN	RUFY2
SREK1_HUMAN	SREK1
SCG3_HUMAN	SCG3
PSPC1_HUMAN	PSPC1
ATLA1_HUMAN	ATL1
MADD_HUMAN	MADD
SYNE2_HUMAN	SYNE2
ACO11_HUMAN	ACOT11
P66B_HUMAN	GATAD2B
DNJC9_HUMAN	DNAJC9
BRI3B_HUMAN	BRI3BP
CTBL1_HUMAN	CTNNBL1
ELYS_HUMAN	AHCTF1
OVCA2_HUMAN	OVCA2
LZIC_HUMAN	LZIC
IRGQ_HUMAN	IRGQ
DDB2_HUMAN	DDB2
ASM3B_HUMAN	SMPDL3B
DDX1_HUMAN	DDX1
S14L1_HUMAN	SEC14L1
S39A7_HUMAN	SLC39A7
DHB8_HUMAN	HSD17B8
FAM3C_HUMAN	FAM3C
H1X_HUMAN	H1-10
TCPW_HUMAN	CCT6B
PSMF1_HUMAN	PSMF1
GBF1_HUMAN	GBF1
RTF1_HUMAN	RTF1
NICA_HUMAN	NCSTN
TM9S4_HUMAN	TM9SF4
RT27_HUMAN	MRPS27
ELMO1_HUMAN	ELMO1
F168A_HUMAN	FAM168A
P55G_HUMAN	PIK3R3
AP3S1_HUMAN	AP3S1
TSC1_HUMAN	TSC1
UBXN4_HUMAN	UBXN4
NDRG1_HUMAN	NDRG1
HS105_HUMAN	HSPH1
SEPT8_HUMAN	SEPTIN8
CNOT9_HUMAN	CNOT9
LGAT1_HUMAN	LPGAT1
TBCD5_HUMAN	TBC1D5
MY18A_HUMAN	MYO18A
LAR4B_HUMAN	LARP4B
GCN1_HUMAN	GCN1
PRP16_HUMAN	DHX38
NU205_HUMAN	NUP205
ANS1A_HUMAN	ANKS1A
PXDN_HUMAN	PXDN
GPI8_HUMAN	PIGK
RT31_HUMAN	MRPS31
AKAP1_HUMAN	AKAP1
SORL_HUMAN	SORL1
ALG3_HUMAN	ALG3
AN32B_HUMAN	ANP32B
NECT2_HUMAN	NECTIN2
PGTA_HUMAN	RABGGTA
PRCC_HUMAN	PRCC
TFG_HUMAN	TFG
ARC1A_HUMAN	ARPC1A
TF2H4_HUMAN	GTF2H4
HDAC2_HUMAN	HDAC2
STAM1_HUMAN	STAM
REQU_HUMAN	DPF2
DLG3_HUMAN	DLG3
SYMPK_HUMAN	SYMPK
RBP56_HUMAN	TAF15
GOGA1_HUMAN	GOLGA1
GGH_HUMAN	GGH
NRCAM_HUMAN	NRCAM
DDX17_HUMAN	DDX17
B2CL2_HUMAN	BCL2L2
KIFA3_HUMAN	KIFAP3
KLK6_HUMAN	KLK6
RAD50_HUMAN	RAD50
CELF1_HUMAN	CELF1
OSTF1_HUMAN	OSTF1
ARHG1_HUMAN	ARHGEF1
UFD1_HUMAN	UFD1
GSLG1_HUMAN	GLG1
RENT1_HUMAN	UPF1
CSN5_HUMAN	COPS5
GPKOW_HUMAN	GPKOW
SMRC1_HUMAN	SMARCC1
SMRD2_HUMAN	SMARCD2
RAB8B_HUMAN	RAB8B
PTPR2_HUMAN	PTPRN2
BAD_HUMAN	BAD
FUBP2_HUMAN	KHSRP
GCDH_HUMAN	GCDH
SO2A1_HUMAN	SLCO2A1
TNPO1_HUMAN	TNPO1
ARHG2_HUMAN	ARHGEF2
NEP1_HUMAN	EMG1
CLP1_HUMAN	CLP1
USP9X_HUMAN	USP9X
UBP7_HUMAN	USP7
CUL5_HUMAN	CUL5
STMN2_HUMAN	STMN2
VPP1_HUMAN	ATP6V0A1
LPP_HUMAN	LPP
RBPMS_HUMAN	RBPMS
H2A1C_HUMAN	H2AC6
AT2A3_HUMAN	ATP2A3
TP4A1_HUMAN	PTP4A1
HGD_HUMAN	HGD
KPBB_HUMAN	PHKB
SCAM4_HUMAN	SCAMP4
UCN3_HUMAN	UCN3
SMCE1_HUMAN	SMARCE1
CAVN3_HUMAN	CAVIN3
MYDGF_HUMAN	MYDGF
BORC5_HUMAN	BORCS5
MAL2_HUMAN	MAL2
YIPF5_HUMAN	YIPF5
UBE2F_HUMAN	UBE2F
PIGT_HUMAN	PIGT
IGSF8_HUMAN	IGSF8
RAB24_HUMAN	RAB24
ZN622_HUMAN	ZNF622
RRF2M_HUMAN	GFM2
WBP2_HUMAN	WBP2
NCLN_HUMAN	NCLN
MUL1_HUMAN	MUL1
LFG3_HUMAN	TMBIM1
ERGI1_HUMAN	ERGIC1
UTP4_HUMAN	UTP4
GTPB3_HUMAN	GTPBP3
FAKD4_HUMAN	TBRG4
MARC2_HUMAN	MTARC2
PP14A_HUMAN	PPP1R14A
CK052_HUMAN	C11orf52
F162A_HUMAN	FAM162A
CCD47_HUMAN	CCDC47
RM24_HUMAN	MRPL24
SYAP1_HUMAN	SYAP1
TM230_HUMAN	TMEM230
EXOC4_HUMAN	EXOC4
RFT1_HUMAN	RFT1
ISOC2_HUMAN	ISOC2
FERM2_HUMAN	FERMT2
FUBP1_HUMAN	FUBP1
S2546_HUMAN	SLC25A46
LRC59_HUMAN	LRRC59
VTI1A_HUMAN	VTI1A
ESAM_HUMAN	ESAM
PBIP1_HUMAN	PBXIP1
MCUR1_HUMAN	MCUR1
VP33A_HUMAN	VPS33A
ISG20_HUMAN	ISG20
EXOS8_HUMAN	EXOSC8
AKTS1_HUMAN	AKT1S1
BORC7_HUMAN	BORCS7
TOM6_HUMAN	TOMM6
LENG9_HUMAN	LENG9
SH3K1_HUMAN	SH3KBP1
RNF25_HUMAN	RNF25
AIDA_HUMAN	AIDA
ELMO3_HUMAN	ELMO3
ARL8A_HUMAN	ARL8A
OTUL_HUMAN	OTULIN
PPWD1_HUMAN	PPWD1
COA7_HUMAN	COA7
CHP3_HUMAN	TESC
TAM41_HUMAN	TAMM41
MOB3A_HUMAN	MOB3A
SARAF_HUMAN	SARAF
F136A_HUMAN	FAM136A
FGGY_HUMAN	FGGY
EFHD2_HUMAN	EFHD2
SYTL4_HUMAN	SYTL4
RUND1_HUMAN	RUNDC1
P5CR2_HUMAN	PYCR2
CSTOS_HUMAN	CUSTOS
DCPS_HUMAN	DCPS
PP14B_HUMAN	PPP1R14B
INT12_HUMAN	INTS12
NSUN4_HUMAN	NSUN4
FBXL8_HUMAN	FBXL8
CHM4C_HUMAN	CHMP4C
ACSF2_HUMAN	ACSF2
ISOC1_HUMAN	ISOC1
GCC1_HUMAN	GCC1
FWCH2_HUMAN	FLYWCH2
FAF2_HUMAN	FAF2
CC124_HUMAN	CCDC124
OPTN_HUMAN	OPTN
AP2M1_HUMAN	AP2M1
GCP3_HUMAN	TUBGCP3
KCD12_HUMAN	KCTD12
F241B_HUMAN	FAM241B
NMD3_HUMAN	NMD3
REPS1_HUMAN	REPS1
HVCN1_HUMAN	HVCN1
RB39B_HUMAN	RAB39B
TIM14_HUMAN	DNAJC19
RMD1_HUMAN	RMDN1
ECHD3_HUMAN	ECHDC3
CMBL_HUMAN	CMBL
MSI2H_HUMAN	MSI2
SNR40_HUMAN	SNRNP40
RMC1_HUMAN	RMC1
ERP27_HUMAN	ERP27
MUCL1_HUMAN	MUCL1
ATG4C_HUMAN	ATG4C
RM38_HUMAN	MRPL38
ERLEC_HUMAN	ERLEC1
RRFM_HUMAN	MRRF
RAB3C_HUMAN	RAB3C
RMXL1_HUMAN	RBMXL1
OMA1_HUMAN	OMA1
ELP4_HUMAN	ELP4
YIPF6_HUMAN	YIPF6
HOOK2_HUMAN	HOOK2
SEH1_HUMAN	SEH1L
CC126_HUMAN	CCDC126
MASU1_HUMAN	MALSU1
KBP_HUMAN	KIFBP
F120B_HUMAN	FAM120B
KTI12_HUMAN	KTI12
RT24_HUMAN	MRPS24
RM53_HUMAN	MRPL53
RNF31_HUMAN	RNF31
DAZP1_HUMAN	DAZAP1
SGTB_HUMAN	SGTB
SAAL1_HUMAN	SAAL1
MITOK_HUMAN	CCDC51
TV23C_HUMAN	TVP23C
C1GLC_HUMAN	C1GALT1C1
SIM12_HUMAN	SMIM12
DNJA3_HUMAN	DNAJA3
TMA16_HUMAN	TMA16
MB12A_HUMAN	MVB12A
PTCD3_HUMAN	PTCD3
MMAB_HUMAN	MMAB
CYFP2_HUMAN	CYFIP2
ALG14_HUMAN	ALG14
EDC3_HUMAN	EDC3
MISP3_HUMAN	MISP3
BORC8_HUMAN	BORCS8
DYL2_HUMAN	DYNLL2
KIF12_HUMAN	KIF12
S10AG_HUMAN	S100A16
IFT43_HUMAN	IFT43
SCRN2_HUMAN	SCRN2
THOC1_HUMAN	THOC1
OTUB1_HUMAN	OTUB1
PERP_HUMAN	PERP
CHMP6_HUMAN	CHMP6
PGM2_HUMAN	PGM2
IMP4_HUMAN	IMP4
CERS2_HUMAN	CERS2
MED8_HUMAN	MED8
DUS3L_HUMAN	DUS3L
LTV1_HUMAN	LTV1
SDSL_HUMAN	SDSL
RM48_HUMAN	MRPL48
RN185_HUMAN	RNF185
DCNL1_HUMAN	DCUN1D1
SMRD1_HUMAN	SMARCD1
RUSF1_HUMAN	RUSF1
DDX27_HUMAN	DDX27
BORC6_HUMAN	BORCS6
SYMM_HUMAN	MARS2
MTNB_HUMAN	APIP
ZC21A_HUMAN	ZC2HC1A
SNF8_HUMAN	SNF8
ZCCHL_HUMAN	ZC3HAV1L
PDLI5_HUMAN	PDLIM5
CREL1_HUMAN	CRELD1
ERO1A_HUMAN	ERO1A
FMC1_HUMAN	FMC1
SH3Y1_HUMAN	SH3YL1
SAHH3_HUMAN	AHCYL2
MED30_HUMAN	MED30
PGAM5_HUMAN	PGAM5
SGSM3_HUMAN	SGSM3
INT4_HUMAN	INTS4
DDRGK_HUMAN	DDRGK1
DHTK1_HUMAN	DHTKD1
SCLY_HUMAN	SCLY
PREY_HUMAN	PYURF
FUBP3_HUMAN	FUBP3
SPF45_HUMAN	RBM17
COX14_HUMAN	COX14
RCC1L_HUMAN	RCC1L
SYNM_HUMAN	NARS2
SUCB2_HUMAN	SUCLG2
GMPPA_HUMAN	GMPPA
ZBED3_HUMAN	ZBED3
ABHEB_HUMAN	ABHD14B
NGLY1_HUMAN	NGLY1
ATPMK_HUMAN	ATP5MK
PAWR_HUMAN	PAWR
THOC3_HUMAN	THOC3
ITCH_HUMAN	ITCH
COG3_HUMAN	COG3
CK5P3_HUMAN	CDK5RAP3
LOXL4_HUMAN	LOXL4
VPS39_HUMAN	VPS39
VPS50_HUMAN	VPS50
VCIP1_HUMAN	VCPIP1
ELMO2_HUMAN	ELMO2
TMX3_HUMAN	TMX3
CLMN_HUMAN	CLMN
BT3L4_HUMAN	BTF3L4
RN170_HUMAN	RNF170
TM87B_HUMAN	TMEM87B
UBP47_HUMAN	USP47
CLP1L_HUMAN	CLPTM1L
ARL5B_HUMAN	ARL5B
DNJC1_HUMAN	DNAJC1
SCYL1_HUMAN	SCYL1
LRAT2_HUMAN	LRATD2
EXOC2_HUMAN	EXOC2
CNDP2_HUMAN	CNDP2
ZFR_HUMAN	ZFR
B3GT6_HUMAN	B3GALT6
SNX27_HUMAN	SNX27
IFT74_HUMAN	IFT74
TRI47_HUMAN	TRIM47
SENP8_HUMAN	SENP8
DHRS1_HUMAN	DHRS1
CAR19_HUMAN	CARD19
RMD2_HUMAN	RMDN2
PRRC1_HUMAN	PRRC1
FGD4_HUMAN	FGD4
ZN512_HUMAN	ZNF512
CQ10A_HUMAN	COQ10A
PCMD1_HUMAN	PCMTD1
TMM68_HUMAN	TMEM68
HS12B_HUMAN	HSPA12B
YTDC1_HUMAN	YTHDC1
CCD43_HUMAN	CCDC43
COG8_HUMAN	COG8
DAA10_HUMAN	DNAAF10
MBOA7_HUMAN	MBOAT7
DOCK7_HUMAN	DOCK7
RILP_HUMAN	RILP
SFXN2_HUMAN	SFXN2
ZN830_HUMAN	ZNF830
ZMAT2_HUMAN	ZMAT2
RDH12_HUMAN	RDH12
CLIC6_HUMAN	CLIC6
NSUN5_HUMAN	NSUN5
RPR1A_HUMAN	RPRD1A
AGAP3_HUMAN	AGAP3
ARAP1_HUMAN	ARAP1
WDFY2_HUMAN	WDFY2
SPB12_HUMAN	SERPINB12
IPO9_HUMAN	IPO9
AP1S3_HUMAN	AP1S3
MIA2_HUMAN	MIA2
MCEE_HUMAN	MCEE
RBM14_HUMAN	RBM14
TSSK3_HUMAN	TSSK3
NED4L_HUMAN	NEDD4L
QKI_HUMAN	QKI
LENG8_HUMAN	LENG8
FMNL2_HUMAN	FMNL2
PUS7_HUMAN	PUS7
TRNT1_HUMAN	TRNT1
GSDMA_HUMAN	GSDMA
PP1RA_HUMAN	PPP1R10
UIF_HUMAN	FYTTD1
MYCT_HUMAN	SLC2A13
TEFM_HUMAN	TEFM
MTMR9_HUMAN	MTMR9
VPS35_HUMAN	VPS35
PURB_HUMAN	PURB
MAGI1_HUMAN	MAGI1
RET7_HUMAN	RBP7
NACC1_HUMAN	NACC1
SNX18_HUMAN	SNX18
EFGM_HUMAN	GFM1
ERGI2_HUMAN	ERGIC2
MCCA_HUMAN	MCCC1
NUDC1_HUMAN	NUDCD1
ERBIN_HUMAN	ERBIN
IF140_HUMAN	IFT140
LMF1_HUMAN	LMF1
WDR24_HUMAN	WDR24
MTL26_HUMAN	METTL26
PRPK_HUMAN	TP53RK
PIGS_HUMAN	PIGS
WRIP1_HUMAN	WRNIP1
CLCC1_HUMAN	CLCC1
MYADM_HUMAN	MYADM
NEB2_HUMAN	PPP1R9B
SRPK1_HUMAN	SRPK1
STRBP_HUMAN	STRBP
GPX7_HUMAN	GPX7
SIN3A_HUMAN	SIN3A
OSBL9_HUMAN	OSBPL9
CRBN_HUMAN	CRBN
INT14_HUMAN	INTS14
AEDO_HUMAN	ADO
RSF1_HUMAN	RSF1
RBM15_HUMAN	RBM15
RUFY1_HUMAN	RUFY1
IMP2L_HUMAN	IMMP2L
PNKP_HUMAN	PNKP
NMNA3_HUMAN	NMNAT3
MMS19_HUMAN	MMS19
NIBA2_HUMAN	NIBAN2
YMEL1_HUMAN	YME1L1
RMD3_HUMAN	RMDN3
MYCBP_HUMAN	MYCBP
CYH2_HUMAN	CYTH2
TBCB_HUMAN	TBCB
PSB7_HUMAN	PSMB7
CNN2_HUMAN	CNN2
SEC62_HUMAN	SEC62
PCY2_HUMAN	PCYT2
